business_id,business_name,industry_id,industry,region_id,region,state,city_tier,years_in_business,revenue_band,estimated_monthly_revenue_band_midpoint,employee_count_base,legal_structure,credit_score_band_at_origination,has_prior_delinquency,owner_experience_years,online_sales_share,relationship_manager_id,onboarding_date,primary_bank_account_type
B00877,Business 00877,IND06,Professional Services,R04,West,CA,Tier 2,18,250K-500K,35000,4,LLC,680-719,0,8,0.311,RM028,2023-09-01,merchant
B00878,Business 00878,IND10,Personal Services,R01,Northeast,NY,Tier 2,5,500K-1M,70000,7,C-Corp,680-719,0,12,0.134,RM041,2022-04-27,merchant
B00879,Business 00879,IND12,Hospitality & Travel,R01,Northeast,NY,Tier 1,12,3M-10M,430000,29,S-Corp,760+,0,5,0.589,RM058,2023-10-24,operating
B00880,Business 00880,IND08,E-commerce Sellers,R06,Mountain,CO,Tier 1,15,500K-1M,70000,9,C-Corp,720-759,0,17,0.921,RM001,2022-01-05,operating
B00881,Business 00881,IND10,Personal Services,R01,Northeast,NY,Tier 1,17,1M-3M,165000,17,LLC,640-679,0,4,0.512,RM041,2023-11-17,operating
B00882,Business 00882,IND05,Healthcare Clinics,R01,Northeast,NY,Tier 2,8,500K-1M,70000,5,LLC,720-759,0,25,0.495,RM028,2022-07-17,merchant
B00883,Business 00883,IND01,Restaurants & Food Service,R01,Northeast,NY,Tier 2,10,250K-500K,35000,4,C-Corp,680-719,0,15,0.4,RM019,2022-08-30,operating
B00884,Business 00884,IND01,Restaurants & Food Service,R03,South,TX,Tier 1,12,250K-500K,35000,3,C-Corp,680-719,1,17,0.218,RM043,2022-10-31,operating
B00885,Business 00885,IND08,E-commerce Sellers,R03,South,TX,Tier 1,11,1M-3M,165000,9,LLC,680-719,0,23,0.613,RM007,2022-08-28,operating
B00886,Business 00886,IND07,Transportation & Logistics,R02,Midwest,IL,Tier 3,13,250K-500K,35000,4,C-Corp,680-719,1,13,0.341,RM007,2023-06-12,mixed
B00887,Business 00887,IND08,E-commerce Sellers,R01,Northeast,NY,Tier 2,6,500K-1M,70000,7,Sole Proprietor,680-719,1,26,0.587,RM015,2022-01-04,merchant
B00888,Business 00888,IND05,Healthcare Clinics,R05,Pacific Northwest,WA,Tier 3,12,<250K,15000,2,S-Corp,680-719,0,5,0.242,RM011,2023-06-07,operating
B00889,Business 00889,IND06,Professional Services,R03,South,TX,Tier 3,4,500K-1M,70000,5,LLC,760+,0,17,0.383,RM058,2023-10-19,operating
B00890,Business 00890,IND04,Manufacturing,R05,Pacific Northwest,WA,Tier 2,3,1M-3M,165000,16,Sole Proprietor,760+,0,2,0.503,RM028,2023-04-28,operating
B00891,Business 00891,IND10,Personal Services,R01,Northeast,NY,Tier 3,16,500K-1M,70000,6,LLC,640-679,0,4,0.14,RM021,2023-06-29,merchant
B00892,Business 00892,IND01,Restaurants & Food Service,R03,South,TX,Tier 3,15,1M-3M,165000,9,S-Corp,760+,0,1,0.025,RM012,2022-08-21,operating
B00893,Business 00893,IND11,Education & Training,R04,West,CA,Tier 1,7,250K-500K,35000,5,C-Corp,640-679,0,16,0.055,RM016,2023-06-19,merchant
B00894,Business 00894,IND06,Professional Services,R06,Mountain,CO,Tier 3,1,1M-3M,165000,14,LLC,680-719,0,9,0.409,RM013,2023-02-16,merchant
B00895,Business 00895,IND08,E-commerce Sellers,R03,South,TX,Tier 1,9,500K-1M,70000,5,LLC,640-679,0,16,0.339,RM052,2022-06-20,operating
B00896,Business 00896,IND05,Healthcare Clinics,R03,South,TX,Tier 2,14,500K-1M,70000,6,S-Corp,680-719,0,12,0.054,RM012,2023-06-15,merchant
B00897,Business 00897,IND07,Transportation & Logistics,R02,Midwest,IL,Tier 2,5,1M-3M,165000,14,LLC,580-639,1,17,0.429,RM053,2022-02-26,operating
B00898,Business 00898,IND09,Wholesale Distribution,R04,West,CA,Tier 1,6,500K-1M,70000,7,C-Corp,680-719,0,11,0.414,RM057,2023-12-27,merchant
B00899,Business 00899,IND12,Hospitality & Travel,R03,South,TX,Tier 1,16,500K-1M,70000,5,LLC,760+,0,26,0.423,RM054,2022-09-24,operating
B00900,Business 00900,IND03,Construction Services,R05,Pacific Northwest,WA,Tier 3,10,1M-3M,165000,10,LLC,640-679,1,11,0.582,RM030,2022-05-29,operating
B00901,Business 00901,IND12,Hospitality & Travel,R04,West,CA,Tier 1,10,500K-1M,70000,5,C-Corp,680-719,0,2,0.297,RM004,2023-08-15,merchant
B00902,Business 00902,IND05,Healthcare Clinics,R01,Northeast,NY,Tier 2,6,1M-3M,165000,12,LLC,680-719,0,5,0.098,RM009,2022-06-08,operating
B00903,Business 00903,IND05,Healthcare Clinics,R05,Pacific Northwest,WA,Tier 1,7,<250K,15000,3,LLC,640-679,0,5,0.568,RM045,2023-11-18,operating
B00904,Business 00904,IND12,Hospitality & Travel,R05,Pacific Northwest,WA,Tier 3,6,3M-10M,430000,36,C-Corp,580-639,1,26,0.578,RM056,2023-07-22,merchant
B00905,Business 00905,IND11,Education & Training,R02,Midwest,IL,Tier 3,1,<250K,15000,3,Partnership,680-719,0,20,0.248,RM039,2023-04-15,operating
B00906,Business 00906,IND09,Wholesale Distribution,R04,West,CA,Tier 2,4,1M-3M,165000,13,Sole Proprietor,680-719,0,12,0.561,RM046,2022-11-06,operating
B00907,Business 00907,IND04,Manufacturing,R01,Northeast,NY,Tier 2,4,1M-3M,165000,10,C-Corp,580-639,1,3,0.145,RM015,2022-04-27,operating
B00908,Business 00908,IND04,Manufacturing,R04,West,CA,Tier 3,3,1M-3M,165000,9,LLC,720-759,0,29,0.236,RM035,2022-11-09,operating
B00909,Business 00909,IND09,Wholesale Distribution,R04,West,CA,Tier 3,13,500K-1M,70000,5,S-Corp,760+,0,23,0.346,RM054,2023-06-01,operating
B00910,Business 00910,IND05,Healthcare Clinics,R04,West,CA,Tier 2,13,<250K,15000,2,LLC,640-679,1,19,0.262,RM013,2022-04-30,operating
B00911,Business 00911,IND11,Education & Training,R01,Northeast,NY,Tier 3,15,250K-500K,35000,5,Sole Proprietor,640-679,0,28,0.148,RM054,2022-04-28,operating
B00912,Business 00912,IND12,Hospitality & Travel,R02,Midwest,IL,Tier 2,17,1M-3M,165000,9,C-Corp,640-679,1,3,0.024,RM053,2022-09-21,merchant
B00913,Business 00913,IND11,Education & Training,R03,South,TX,Tier 1,18,250K-500K,35000,3,C-Corp,720-759,0,7,0.255,RM052,2023-11-23,merchant
B00914,Business 00914,IND06,Professional Services,R02,Midwest,IL,Tier 3,1,500K-1M,70000,6,LLC,640-679,0,30,0.31,RM051,2023-04-16,operating
B00915,Business 00915,IND10,Personal Services,R01,Northeast,NY,Tier 2,10,<250K,15000,3,LLC,760+,0,11,0.59,RM044,2023-09-24,operating
B00916,Business 00916,IND05,Healthcare Clinics,R05,Pacific Northwest,WA,Tier 2,13,<250K,15000,2,S-Corp,720-759,0,20,0.061,RM060,2023-08-27,operating
B00917,Business 00917,IND01,Restaurants & Food Service,R04,West,CA,Tier 3,9,500K-1M,70000,6,LLC,580-639,0,8,0.277,RM054,2022-11-05,operating
B00918,Business 00918,IND05,Healthcare Clinics,R04,West,CA,Tier 2,7,250K-500K,35000,3,S-Corp,760+,0,12,0.248,RM012,2023-07-27,merchant
B00919,Business 00919,IND06,Professional Services,R01,Northeast,NY,Tier 2,20,250K-500K,35000,4,LLC,720-759,0,24,0.02,RM019,2022-01-14,operating
B00920,Business 00920,IND05,Healthcare Clinics,R01,Northeast,NY,Tier 3,10,500K-1M,70000,5,S-Corp,720-759,0,7,0.471,RM015,2023-06-21,operating
B00921,Business 00921,IND01,Restaurants & Food Service,R04,West,CA,Tier 1,17,1M-3M,165000,10,C-Corp,720-759,0,25,0.515,RM009,2022-04-26,merchant
B00922,Business 00922,IND09,Wholesale Distribution,R03,South,TX,Tier 3,7,3M-10M,430000,28,LLC,720-759,0,7,0.401,RM039,2022-11-30,operating
B00923,Business 00923,IND04,Manufacturing,R04,West,CA,Tier 3,7,<250K,15000,2,LLC,640-679,1,15,0.566,RM056,2022-08-11,operating
B00924,Business 00924,IND03,Construction Services,R05,Pacific Northwest,WA,Tier 3,14,<250K,15000,3,C-Corp,580-639,1,17,0.424,RM021,2022-05-24,merchant
B00925,Business 00925,IND11,Education & Training,R06,Mountain,CO,Tier 2,2,1M-3M,165000,9,C-Corp,760+,0,25,0.276,RM023,2023-02-08,merchant
B00926,Business 00926,IND11,Education & Training,R03,South,TX,Tier 2,4,500K-1M,70000,6,Sole Proprietor,680-719,0,15,0.248,RM035,2022-02-14,operating
B00927,Business 00927,IND09,Wholesale Distribution,R03,South,TX,Tier 1,9,<250K,15000,3,LLC,680-719,0,2,0.395,RM059,2022-06-30,operating
B00928,Business 00928,IND09,Wholesale Distribution,R01,Northeast,NY,Tier 1,12,1M-3M,165000,9,LLC,580-639,0,5,0.525,RM003,2023-08-30,merchant
B00929,Business 00929,IND06,Professional Services,R03,South,TX,Tier 1,1,500K-1M,70000,7,S-Corp,580-639,1,18,0.522,RM058,2022-08-28,operating
B00930,Business 00930,IND10,Personal Services,R06,Mountain,CO,Tier 2,10,250K-500K,35000,5,LLC,680-719,0,18,0.048,RM018,2022-05-07,operating
B00931,Business 00931,IND06,Professional Services,R01,Northeast,NY,Tier 2,18,250K-500K,35000,4,S-Corp,680-719,0,20,0.279,RM058,2022-09-11,operating
B00932,Business 00932,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 2,3,1M-3M,165000,13,LLC,640-679,0,25,0.49,RM047,2022-07-06,merchant
B00933,Business 00933,IND10,Personal Services,R01,Northeast,NY,Tier 2,3,500K-1M,70000,9,LLC,680-719,0,6,0.59,RM051,2022-01-27,merchant
B00934,Business 00934,IND12,Hospitality & Travel,R02,Midwest,IL,Tier 3,4,500K-1M,70000,5,Sole Proprietor,680-719,0,4,0.324,RM034,2022-02-02,operating
B00935,Business 00935,IND02,Retail Stores,R01,Northeast,NY,Tier 1,5,250K-500K,35000,5,LLC,580-639,1,16,0.41,RM036,2022-05-13,operating
B00936,Business 00936,IND01,Restaurants & Food Service,R02,Midwest,IL,Tier 3,15,<250K,15000,2,Sole Proprietor,680-719,0,27,0.168,RM037,2022-03-24,operating
B00937,Business 00937,IND05,Healthcare Clinics,R01,Northeast,NY,Tier 2,8,500K-1M,70000,7,Partnership,720-759,0,29,0.018,RM024,2022-12-10,merchant
B00938,Business 00938,IND09,Wholesale Distribution,R01,Northeast,NY,Tier 3,12,250K-500K,35000,3,C-Corp,720-759,0,27,0.226,RM009,2023-01-25,operating
B00939,Business 00939,IND03,Construction Services,R04,West,CA,Tier 3,8,250K-500K,35000,3,S-Corp,640-679,1,29,0.468,RM057,2023-02-10,operating
B00940,Business 00940,IND03,Construction Services,R02,Midwest,IL,Tier 2,18,500K-1M,70000,6,Sole Proprietor,720-759,0,10,0.585,RM001,2022-08-26,merchant
B00941,Business 00941,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 1,2,1M-3M,165000,13,Partnership,720-759,0,27,0.586,RM033,2022-07-31,operating
B00942,Business 00942,IND09,Wholesale Distribution,R05,Pacific Northwest,WA,Tier 3,17,1M-3M,165000,10,LLC,640-679,0,26,0.23,RM003,2023-12-13,operating
B00943,Business 00943,IND07,Transportation & Logistics,R03,South,TX,Tier 3,9,250K-500K,35000,5,Sole Proprietor,680-719,0,20,0.444,RM015,2022-12-27,merchant
B00944,Business 00944,IND08,E-commerce Sellers,R04,West,CA,Tier 2,16,3M-10M,430000,25,LLC,680-719,0,25,0.621,RM002,2023-11-17,operating
B00945,Business 00945,IND03,Construction Services,R06,Mountain,CO,Tier 1,3,1M-3M,165000,11,Partnership,580-639,0,26,0.283,RM057,2022-12-26,mixed
B00946,Business 00946,IND04,Manufacturing,R01,Northeast,NY,Tier 3,19,1M-3M,165000,15,Partnership,640-679,0,5,0.32,RM011,2022-06-22,operating
B00947,Business 00947,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 3,14,250K-500K,35000,5,LLC,580-639,0,17,0.532,RM057,2023-06-09,operating
B00948,Business 00948,IND02,Retail Stores,R04,West,CA,Tier 2,14,500K-1M,70000,5,S-Corp,580-639,0,5,0.188,RM015,2023-03-29,merchant
B00949,Business 00949,IND05,Healthcare Clinics,R03,South,TX,Tier 1,10,250K-500K,35000,3,LLC,640-679,0,21,0.596,RM040,2022-09-21,operating
B00950,Business 00950,IND08,E-commerce Sellers,R06,Mountain,CO,Tier 1,20,<250K,15000,3,Sole Proprietor,580-639,1,14,0.668,RM028,2023-12-26,merchant
B00951,Business 00951,IND01,Restaurants & Food Service,R06,Mountain,CO,Tier 1,9,1M-3M,165000,11,LLC,680-719,0,12,0.352,RM059,2023-03-06,operating
B00952,Business 00952,IND05,Healthcare Clinics,R02,Midwest,IL,Tier 2,10,1M-3M,165000,11,LLC,720-759,0,10,0.592,RM051,2022-12-02,operating
B00953,Business 00953,IND02,Retail Stores,R06,Mountain,CO,Tier 2,8,<250K,15000,2,LLC,580-639,1,10,0.561,RM036,2022-12-09,operating
B00954,Business 00954,IND08,E-commerce Sellers,R06,Mountain,CO,Tier 1,5,3M-10M,430000,39,C-Corp,580-639,0,25,0.534,RM035,2022-04-01,operating
B00955,Business 00955,IND12,Hospitality & Travel,R02,Midwest,IL,Tier 1,12,<250K,15000,2,LLC,720-759,0,13,0.262,RM051,2022-03-12,operating
B00956,Business 00956,IND04,Manufacturing,R04,West,CA,Tier 3,6,500K-1M,70000,5,LLC,720-759,0,1,0.591,RM023,2022-07-26,operating
B00957,Business 00957,IND10,Personal Services,R02,Midwest,IL,Tier 1,16,1M-3M,165000,16,LLC,580-639,1,30,0.116,RM029,2023-09-11,operating
B00958,Business 00958,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 1,15,1M-3M,165000,18,S-Corp,640-679,0,25,0.381,RM054,2023-07-23,merchant
B00959,Business 00959,IND04,Manufacturing,R05,Pacific Northwest,WA,Tier 2,12,250K-500K,35000,3,S-Corp,640-679,0,25,0.486,RM029,2023-07-21,merchant
B00960,Business 00960,IND05,Healthcare Clinics,R04,West,CA,Tier 2,5,1M-3M,165000,12,LLC,680-719,1,11,0.383,RM010,2022-09-14,merchant
B00961,Business 00961,IND10,Personal Services,R05,Pacific Northwest,WA,Tier 2,12,<250K,15000,3,S-Corp,680-719,0,22,0.181,RM009,2022-12-19,operating
B00962,Business 00962,IND08,E-commerce Sellers,R02,Midwest,IL,Tier 2,17,250K-500K,35000,6,LLC,640-679,0,17,0.871,RM030,2023-02-13,operating
B00963,Business 00963,IND10,Personal Services,R01,Northeast,NY,Tier 3,19,1M-3M,165000,12,S-Corp,640-679,0,4,0.135,RM049,2022-02-07,mixed
B00964,Business 00964,IND08,E-commerce Sellers,R01,Northeast,NY,Tier 2,13,1M-3M,165000,9,LLC,640-679,0,25,0.927,RM058,2023-05-05,merchant
B00965,Business 00965,IND03,Construction Services,R01,Northeast,NY,Tier 1,11,250K-500K,35000,4,LLC,640-679,0,10,0.407,RM040,2022-03-18,operating
B00966,Business 00966,IND01,Restaurants & Food Service,R05,Pacific Northwest,WA,Tier 2,4,500K-1M,70000,5,LLC,760+,0,29,0.079,RM030,2023-06-13,merchant
B00967,Business 00967,IND07,Transportation & Logistics,R05,Pacific Northwest,WA,Tier 2,11,250K-500K,35000,4,LLC,720-759,1,1,0.574,RM019,2023-12-25,operating
B00968,Business 00968,IND04,Manufacturing,R02,Midwest,IL,Tier 3,13,250K-500K,35000,4,LLC,720-759,0,11,0.211,RM017,2022-09-23,operating
B00969,Business 00969,IND05,Healthcare Clinics,R06,Mountain,CO,Tier 3,8,500K-1M,70000,6,LLC,720-759,0,27,0.117,RM046,2022-04-15,operating
B00970,Business 00970,IND04,Manufacturing,R06,Mountain,CO,Tier 2,1,1M-3M,165000,12,Sole Proprietor,580-639,0,18,0.309,RM005,2023-02-04,merchant
B00971,Business 00971,IND12,Hospitality & Travel,R06,Mountain,CO,Tier 3,1,250K-500K,35000,3,C-Corp,680-719,0,26,0.392,RM003,2022-01-21,operating
B00972,Business 00972,IND08,E-commerce Sellers,R06,Mountain,CO,Tier 2,19,1M-3M,165000,10,LLC,680-719,0,4,0.807,RM031,2022-06-26,operating
B00973,Business 00973,IND08,E-commerce Sellers,R03,South,TX,Tier 1,11,1M-3M,165000,11,C-Corp,680-719,0,24,0.402,RM006,2022-02-17,operating
B00974,Business 00974,IND07,Transportation & Logistics,R03,South,TX,Tier 3,4,500K-1M,70000,10,Sole Proprietor,580-639,0,27,0.053,RM018,2022-01-07,operating
B00975,Business 00975,IND06,Professional Services,R04,West,CA,Tier 1,15,250K-500K,35000,4,C-Corp,720-759,0,7,0.051,RM021,2022-12-08,operating
B00976,Business 00976,IND07,Transportation & Logistics,R02,Midwest,IL,Tier 2,16,<250K,15000,3,LLC,720-759,0,11,0.408,RM022,2023-10-02,merchant
B00977,Business 00977,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 1,7,250K-500K,35000,3,Sole Proprietor,580-639,0,7,0.385,RM042,2022-09-23,operating
B00978,Business 00978,IND10,Personal Services,R02,Midwest,IL,Tier 2,18,1M-3M,165000,10,LLC,720-759,0,5,0.462,RM046,2023-05-23,operating
B00979,Business 00979,IND03,Construction Services,R03,South,TX,Tier 2,1,500K-1M,70000,5,Sole Proprietor,580-639,1,24,0.444,RM016,2022-02-10,operating
B00980,Business 00980,IND12,Hospitality & Travel,R01,Northeast,NY,Tier 2,11,<250K,15000,2,LLC,720-759,0,4,0.027,RM060,2022-10-17,operating
B00981,Business 00981,IND05,Healthcare Clinics,R04,West,CA,Tier 1,2,<250K,15000,2,Sole Proprietor,580-639,1,1,0.346,RM042,2022-12-12,operating
B00982,Business 00982,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 2,10,250K-500K,35000,4,C-Corp,720-759,0,5,0.529,RM001,2023-11-21,mixed
B00983,Business 00983,IND08,E-commerce Sellers,R06,Mountain,CO,Tier 2,17,<250K,15000,3,Sole Proprietor,720-759,0,9,0.621,RM057,2022-09-22,operating
B00984,Business 00984,IND07,Transportation & Logistics,R01,Northeast,NY,Tier 1,9,1M-3M,165000,14,C-Corp,640-679,0,18,0.317,RM043,2022-12-11,operating
B00985,Business 00985,IND09,Wholesale Distribution,R03,South,TX,Tier 3,17,500K-1M,70000,9,Sole Proprietor,720-759,0,10,0.464,RM022,2023-03-30,operating
B00986,Business 00986,IND05,Healthcare Clinics,R05,Pacific Northwest,WA,Tier 3,7,250K-500K,35000,4,LLC,680-719,0,23,0.548,RM003,2022-07-11,operating
B00987,Business 00987,IND12,Hospitality & Travel,R04,West,CA,Tier 2,14,250K-500K,35000,3,Partnership,680-719,0,9,0.235,RM036,2023-10-26,operating
B00988,Business 00988,IND12,Hospitality & Travel,R01,Northeast,NY,Tier 1,15,500K-1M,70000,5,S-Corp,640-679,0,14,0.109,RM018,2022-01-23,merchant
B00989,Business 00989,IND12,Hospitality & Travel,R04,West,CA,Tier 2,11,1M-3M,165000,11,LLC,680-719,1,26,0.031,RM034,2022-06-26,operating
B00990,Business 00990,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 1,5,250K-500K,35000,4,LLC,760+,0,6,0.355,RM050,2023-11-14,operating
B00991,Business 00991,IND06,Professional Services,R03,South,TX,Tier 2,14,250K-500K,35000,5,LLC,580-639,1,20,0.22,RM017,2023-06-05,merchant
B00992,Business 00992,IND02,Retail Stores,R02,Midwest,IL,Tier 2,15,<250K,15000,3,LLC,640-679,0,1,0.143,RM050,2023-07-21,operating
B00993,Business 00993,IND08,E-commerce Sellers,R02,Midwest,IL,Tier 1,3,1M-3M,165000,18,Sole Proprietor,720-759,0,6,0.848,RM030,2023-06-09,merchant
B00994,Business 00994,IND06,Professional Services,R05,Pacific Northwest,WA,Tier 3,4,3M-10M,430000,23,S-Corp,720-759,0,17,0.585,RM046,2022-12-26,operating
B00995,Business 00995,IND06,Professional Services,R05,Pacific Northwest,WA,Tier 2,13,1M-3M,165000,9,LLC,720-759,0,2,0.161,RM004,2023-05-18,mixed
B00996,Business 00996,IND07,Transportation & Logistics,R06,Mountain,CO,Tier 1,4,500K-1M,70000,8,LLC,720-759,0,20,0.599,RM010,2022-08-02,operating
B00997,Business 00997,IND03,Construction Services,R05,Pacific Northwest,WA,Tier 2,2,250K-500K,35000,4,Sole Proprietor,720-759,0,16,0.185,RM037,2023-09-24,operating
B00998,Business 00998,IND12,Hospitality & Travel,R04,West,CA,Tier 3,6,500K-1M,70000,9,LLC,680-719,0,21,0.452,RM025,2023-11-01,merchant
B00999,Business 00999,IND10,Personal Services,R04,West,CA,Tier 1,16,500K-1M,70000,6,LLC,680-719,0,25,0.315,RM012,2023-04-14,operating
B01000,Business 01000,IND05,Healthcare Clinics,R04,West,CA,Tier 2,20,3M-10M,430000,49,LLC,640-679,0,14,0.099,RM022,2023-07-11,mixed
B01001,Business 01001,IND08,E-commerce Sellers,R04,West,CA,Tier 2,10,500K-1M,70000,5,C-Corp,720-759,0,25,0.641,RM040,2023-10-19,operating
B01002,Business 01002,IND09,Wholesale Distribution,R06,Mountain,CO,Tier 3,4,1M-3M,165000,10,LLC,720-759,0,17,0.458,RM027,2023-04-12,operating
B01003,Business 01003,IND01,Restaurants & Food Service,R02,Midwest,IL,Tier 1,7,<250K,15000,3,S-Corp,720-759,1,19,0.251,RM039,2022-10-26,operating
B01004,Business 01004,IND06,Professional Services,R01,Northeast,NY,Tier 1,14,<250K,15000,3,Partnership,680-719,0,30,0.027,RM007,2023-12-30,operating
B01005,Business 01005,IND06,Professional Services,R04,West,CA,Tier 2,18,<250K,15000,2,LLC,680-719,0,19,0.388,RM004,2022-04-17,merchant
B01006,Business 01006,IND11,Education & Training,R02,Midwest,IL,Tier 1,11,1M-3M,165000,19,Sole Proprietor,720-759,0,20,0.493,RM053,2023-05-22,operating
B01007,Business 01007,IND06,Professional Services,R06,Mountain,CO,Tier 1,15,500K-1M,70000,7,LLC,760+,0,17,0.068,RM054,2022-08-26,merchant
B01008,Business 01008,IND03,Construction Services,R04,West,CA,Tier 3,14,<250K,15000,3,C-Corp,640-679,0,25,0.403,RM002,2023-03-04,mixed
B01009,Business 01009,IND04,Manufacturing,R05,Pacific Northwest,WA,Tier 1,13,1M-3M,165000,9,Sole Proprietor,680-719,0,27,0.004,RM027,2022-08-07,operating
B01010,Business 01010,IND04,Manufacturing,R02,Midwest,IL,Tier 2,13,500K-1M,70000,8,S-Corp,760+,0,30,0.301,RM037,2023-06-09,operating
B01011,Business 01011,IND11,Education & Training,R03,South,TX,Tier 1,17,250K-500K,35000,5,LLC,680-719,0,8,0.573,RM030,2023-11-09,operating
B01012,Business 01012,IND10,Personal Services,R04,West,CA,Tier 3,19,1M-3M,165000,20,S-Corp,680-719,0,19,0.231,RM043,2023-09-13,operating
B01013,Business 01013,IND02,Retail Stores,R05,Pacific Northwest,WA,Tier 3,9,250K-500K,35000,5,Sole Proprietor,680-719,0,22,0.128,RM035,2022-04-21,merchant
B01014,Business 01014,IND07,Transportation & Logistics,R03,South,TX,Tier 3,14,<250K,15000,3,LLC,720-759,0,25,0.458,RM047,2022-08-02,merchant
B01015,Business 01015,IND06,Professional Services,R03,South,TX,Tier 2,13,500K-1M,70000,7,Sole Proprietor,580-639,0,11,0.4,RM021,2023-04-09,operating
B01016,Business 01016,IND11,Education & Training,R02,Midwest,IL,Tier 2,13,250K-500K,35000,6,Sole Proprietor,640-679,0,2,0.371,RM039,2023-05-16,merchant
B01017,Business 01017,IND07,Transportation & Logistics,R02,Midwest,IL,Tier 1,16,250K-500K,35000,4,Sole Proprietor,720-759,0,29,0.161,RM019,2022-09-19,operating
B01018,Business 01018,IND08,E-commerce Sellers,R01,Northeast,NY,Tier 3,2,500K-1M,70000,10,LLC,720-759,0,1,0.549,RM042,2022-03-19,operating
B01019,Business 01019,IND08,E-commerce Sellers,R02,Midwest,IL,Tier 2,15,250K-500K,35000,5,Partnership,580-639,1,26,0.654,RM022,2022-09-23,operating
B01020,Business 01020,IND11,Education & Training,R05,Pacific Northwest,WA,Tier 3,16,1M-3M,165000,11,LLC,580-639,0,24,0.127,RM023,2023-05-31,merchant
B01021,Business 01021,IND01,Restaurants & Food Service,R02,Midwest,IL,Tier 1,9,250K-500K,35000,5,LLC,640-679,0,12,0.399,RM018,2023-12-05,operating
B01022,Business 01022,IND03,Construction Services,R01,Northeast,NY,Tier 3,9,1M-3M,165000,11,LLC,720-759,0,11,0.234,RM012,2023-08-08,merchant
B01023,Business 01023,IND04,Manufacturing,R03,South,TX,Tier 1,3,250K-500K,35000,4,LLC,640-679,1,5,0.584,RM011,2023-12-31,merchant
B01024,Business 01024,IND07,Transportation & Logistics,R06,Mountain,CO,Tier 2,19,250K-500K,35000,3,LLC,640-679,0,25,0.178,RM049,2023-07-24,operating
B01025,Business 01025,IND07,Transportation & Logistics,R02,Midwest,IL,Tier 3,3,500K-1M,70000,5,LLC,580-639,1,25,0.066,RM003,2023-04-09,operating
B01026,Business 01026,IND08,E-commerce Sellers,R05,Pacific Northwest,WA,Tier 3,17,3M-10M,430000,48,C-Corp,680-719,0,10,0.799,RM007,2023-09-13,operating
