loan_id,business_id,product_type,loan_amount,start_date,interest_rate,loan_term_months,maturity_date,collateral_type,secured_flag,origination_channel,underwriting_score_band,initial_risk_grade
L001585,B00144,Merchant Cash Advance,950196.51,2024-08-11,0.0856,12,2025-08-06,equipment,0,online,680-719,B
L001586,B01343,Invoice Financing,367607.04,2024-01-05,0.1073,24,2025-12-25,unsecured,1,branch,640-679,B
L001587,B00031,Merchant Cash Advance,140115.82,2024-07-07,0.0932,36,2027-06-22,equipment,1,partner,680-719,C
L001588,B01440,Invoice Financing,79140.15,2023-02-28,0.1044,24,2025-02-17,UCC lien,1,branch,640-679,B
L001589,B00607,Term Loan,271220.04,2023-10-26,0.0888,18,2025-04-18,receivables,0,partner,680-719,C
L001590,B00785,Term Loan,29453.39,2023-04-24,0.0975,24,2025-04-13,UCC lien,1,relationship_manager,680-719,C
L001591,B00604,Merchant Cash Advance,43859.52,2024-02-09,0.0565,36,2027-01-24,UCC lien,0,partner,760+,C
L001592,B00550,Term Loan,645736.53,2023-06-19,0.0948,18,2024-12-10,equipment,0,partner,680-719,C
L001593,B01094,Merchant Cash Advance,272039.81,2023-09-01,0.1141,18,2025-02-22,UCC lien,1,relationship_manager,640-679,A
L001594,B00713,Revolving Credit,172401.63,2024-07-16,0.0681,24,2026-07-06,UCC lien,1,online,720-759,B
L001595,B00601,Term Loan,239386.67,2024-09-16,0.1045,24,2026-09-06,receivables,1,branch,640-679,B
L001596,B00990,Invoice Financing,183892.35,2023-01-22,0.0678,24,2025-01-11,UCC lien,0,online,760+,B
L001597,B01389,Revolving Credit,67901.45,2024-03-24,0.0844,36,2027-03-09,UCC lien,1,online,720-759,B
L001598,B00205,Term Loan,549215.21,2023-08-17,0.0983,24,2025-08-06,equipment,1,online,680-719,B
L001599,B00491,Revolving Credit,25737.54,2024-04-13,0.1199,18,2025-10-05,unsecured,1,online,640-679,B
L001600,B00429,Revolving Credit,1200000.0,2024-04-22,0.0967,12,2025-04-17,equipment,1,relationship_manager,680-719,A
L001601,B00164,Invoice Financing,799903.55,2024-03-19,0.1036,18,2025-09-10,equipment,0,partner,680-719,C
L001602,B00345,Term Loan,65756.54,2023-08-12,0.0866,18,2025-02-02,real estate,1,online,720-759,C
L001603,B00480,Equipment Loan,57743.34,2024-06-18,0.1189,24,2026-06-08,equipment,1,online,640-679,C
L001604,B01222,Term Loan,334903.46,2024-04-06,0.1027,18,2025-09-28,equipment,1,online,640-679,B
L001605,B00998,Term Loan,166781.7,2024-08-13,0.1036,24,2026-08-03,receivables,1,partner,680-719,B
L001606,B00635,Merchant Cash Advance,299254.87,2024-10-15,0.1018,24,2026-10-05,receivables,0,branch,680-719,B
L001607,B01489,Equipment Loan,75696.88,2023-10-31,0.0727,18,2025-04-23,receivables,1,online,760+,B
L001608,B00559,Revolving Credit,291150.31,2024-06-23,0.1019,24,2026-06-13,receivables,1,branch,680-719,C
L001609,B00021,Merchant Cash Advance,79692.34,2023-11-13,0.1007,18,2025-05-06,equipment,1,online,680-719,B
L001610,B01157,Term Loan,68929.43,2023-08-15,0.1384,24,2025-08-04,receivables,0,branch,580-639,B
L001611,B00379,Term Loan,74736.47,2024-12-05,0.0613,36,2027-11-20,equipment,1,online,760+,B
L001612,B00666,Invoice Financing,212038.61,2023-04-02,0.0975,18,2024-09-23,equipment,1,partner,680-719,C
L001613,B00896,Term Loan,223502.85,2023-02-03,0.1056,18,2024-07-27,equipment,0,branch,680-719,B
L001614,B00976,Term Loan,47604.69,2024-06-14,0.0692,24,2026-06-04,receivables,1,online,720-759,C
L001615,B00884,Merchant Cash Advance,186129.47,2024-01-13,0.103,36,2026-12-28,UCC lien,0,partner,680-719,A
L001616,B00602,Equipment Loan,145522.79,2024-11-10,0.0959,12,2025-11-05,receivables,0,partner,680-719,C
L001617,B01302,Revolving Credit,1200000.0,2024-09-23,0.096,18,2026-03-17,equipment,1,branch,680-719,B
L001618,B01118,Revolving Credit,95303.63,2023-12-05,0.0882,18,2025-05-28,receivables,1,branch,680-719,A
L001619,B01232,Term Loan,122141.78,2024-05-16,0.0751,18,2025-11-07,equipment,0,branch,720-759,C
L001620,B00706,Invoice Financing,1200000.0,2023-04-28,0.0956,18,2024-10-19,equipment,1,partner,680-719,B
L001621,B00404,Revolving Credit,34697.13,2023-06-08,0.1476,12,2024-06-02,UCC lien,1,online,580-639,D
L001622,B00872,Revolving Credit,56652.9,2024-11-15,0.0853,18,2026-05-09,real estate,1,partner,680-719,C
L001623,B00732,Term Loan,328774.86,2023-08-10,0.0957,36,2026-07-25,UCC lien,1,branch,680-719,C
L001624,B00112,Term Loan,37153.55,2023-11-03,0.1511,36,2026-10-18,UCC lien,0,online,580-639,B
L001625,B01014,Invoice Financing,36761.59,2023-06-11,0.0802,18,2024-12-02,receivables,1,online,720-759,A
L001626,B01232,Term Loan,159367.93,2023-09-26,0.0676,18,2025-03-19,unsecured,0,online,720-759,B
L001627,B00655,Revolving Credit,559332.2,2024-08-27,0.0752,24,2026-08-17,receivables,1,branch,720-759,B
L001628,B01254,Revolving Credit,331992.08,2024-04-17,0.1176,18,2025-10-09,UCC lien,1,branch,640-679,A
L001629,B00154,Revolving Credit,1200000.0,2024-08-08,0.1016,24,2026-07-29,receivables,0,relationship_manager,680-719,C
L001630,B01490,Invoice Financing,113945.88,2024-09-05,0.1,12,2025-08-31,UCC lien,1,relationship_manager,680-719,B
L001631,B00181,Revolving Credit,154857.24,2024-08-14,0.0732,24,2026-08-04,receivables,0,online,720-759,B
L001632,B01245,Equipment Loan,93206.04,2023-04-27,0.0869,36,2026-04-11,receivables,1,branch,680-719,B
L001633,B00212,Term Loan,65782.25,2023-11-28,0.0775,18,2025-05-21,UCC lien,1,online,720-759,B
L001634,B00891,Revolving Credit,178225.15,2024-09-25,0.1214,24,2026-09-15,UCC lien,0,online,640-679,C
L001635,B00013,Term Loan,46453.36,2024-12-09,0.0738,18,2026-06-02,UCC lien,0,relationship_manager,760+,A
L001636,B00389,Equipment Loan,238201.78,2023-11-20,0.0864,18,2025-05-13,receivables,1,branch,720-759,B
L001637,B00718,Invoice Financing,528814.86,2024-07-26,0.0942,24,2026-07-16,UCC lien,1,branch,680-719,B
L001638,B00643,Invoice Financing,373906.83,2024-10-07,0.1168,24,2026-09-27,equipment,1,branch,640-679,A
L001639,B01277,Revolving Credit,470773.22,2023-05-01,0.0621,18,2024-10-22,equipment,0,online,760+,B
L001640,B00233,Revolving Credit,108125.7,2024-12-06,0.0738,18,2026-05-30,receivables,0,partner,720-759,B
L001641,B00832,Invoice Financing,72843.46,2024-08-15,0.0852,24,2026-08-05,real estate,1,online,680-719,B
L001642,B01203,Revolving Credit,148585.36,2024-01-04,0.0654,18,2025-06-27,UCC lien,1,online,760+,C
L001643,B00230,Revolving Credit,186633.63,2023-01-20,0.0563,24,2025-01-09,real estate,1,branch,760+,B
L001644,B01283,Invoice Financing,61362.21,2024-10-03,0.0873,24,2026-09-23,equipment,0,partner,680-719,D
L001645,B00269,Invoice Financing,24333.71,2023-07-31,0.1035,24,2025-07-20,UCC lien,1,partner,640-679,B
L001646,B00297,Term Loan,620394.19,2023-04-01,0.0571,24,2025-03-21,equipment,0,partner,760+,A
L001647,B00994,Invoice Financing,1191780.59,2024-05-16,0.0733,24,2026-05-06,equipment,1,partner,720-759,C
L001648,B00136,Term Loan,1200000.0,2023-10-18,0.0741,24,2025-10-07,UCC lien,0,online,720-759,B
L001649,B00976,Term Loan,38738.6,2023-11-19,0.0891,24,2025-11-08,UCC lien,0,branch,720-759,C
L001650,B00555,Term Loan,332373.81,2024-07-16,0.1245,24,2026-07-06,receivables,0,branch,640-679,A
L001651,B01380,Invoice Financing,813126.01,2024-10-29,0.078,36,2027-10-14,equipment,1,online,720-759,B
L001652,B00058,Revolving Credit,79710.13,2024-01-23,0.1499,24,2026-01-12,UCC lien,1,online,580-639,C
L001653,B00284,Revolving Credit,54222.53,2023-10-02,0.1547,36,2026-09-16,UCC lien,0,online,580-639,B
L001654,B00580,Revolving Credit,674851.81,2024-09-28,0.1247,18,2026-03-22,equipment,1,online,640-679,C
L001655,B00799,Equipment Loan,106199.95,2023-09-05,0.0731,24,2025-08-25,equipment,0,branch,720-759,B
L001656,B01474,Term Loan,29757.05,2024-01-03,0.119,24,2025-12-23,equipment,1,partner,640-679,C
L001657,B00256,Term Loan,325716.76,2024-08-14,0.0799,18,2026-02-05,equipment,0,online,720-759,B
L001658,B00826,Equipment Loan,89421.53,2023-09-14,0.113,24,2025-09-03,equipment,1,partner,640-679,B
L001659,B00442,Equipment Loan,117823.35,2024-10-01,0.0898,24,2026-09-21,equipment,0,partner,680-719,C
L001660,B01218,Revolving Credit,256566.71,2024-10-17,0.0912,48,2028-09-26,equipment,1,branch,720-759,A
L001661,B00194,Term Loan,1200000.0,2023-09-17,0.1004,24,2025-09-06,receivables,1,partner,680-719,B
L001662,B01121,Revolving Credit,54934.78,2024-11-19,0.1399,24,2026-11-09,real estate,1,online,580-639,A
L001663,B00229,Term Loan,711332.59,2024-07-26,0.0862,36,2027-07-11,equipment,0,partner,720-759,B
L001664,B00003,Equipment Loan,1200000.0,2024-05-10,0.144,36,2027-04-25,receivables,1,branch,580-639,B
L001665,B01213,Invoice Financing,216133.98,2023-07-11,0.1151,24,2025-06-30,receivables,0,online,640-679,B
L001666,B01324,Term Loan,1200000.0,2023-08-02,0.137,24,2025-07-22,equipment,0,online,580-639,C
L001667,B00841,Term Loan,1200000.0,2024-07-07,0.1035,18,2025-12-29,receivables,1,partner,640-679,B
L001668,B00478,Term Loan,222994.2,2023-02-08,0.1558,24,2025-01-28,UCC lien,1,branch,580-639,B
L001669,B00803,Term Loan,374268.22,2023-11-07,0.1433,24,2025-10-27,UCC lien,1,online,580-639,C
L001670,B00555,Merchant Cash Advance,721213.8,2024-03-02,0.1253,24,2026-02-20,real estate,1,online,640-679,B
L001671,B01410,Term Loan,112704.73,2023-10-06,0.105,36,2026-09-20,receivables,1,online,680-719,B
L001672,B00395,Revolving Credit,304308.34,2023-06-01,0.1342,24,2025-05-21,UCC lien,0,online,580-639,D
L001673,B01020,Equipment Loan,540801.47,2023-06-14,0.1419,24,2025-06-03,UCC lien,1,partner,580-639,C
L001674,B01316,Revolving Credit,42947.12,2024-10-06,0.057,24,2026-09-26,equipment,0,online,760+,C
L001675,B00117,Invoice Financing,263512.24,2023-07-25,0.0804,36,2026-07-09,real estate,1,online,720-759,B
L001676,B00328,Equipment Loan,185047.98,2024-02-03,0.1556,24,2026-01-23,receivables,0,online,580-639,B
L001677,B00165,Revolving Credit,161712.73,2024-03-22,0.1068,36,2027-03-07,receivables,1,online,640-679,B
L001678,B01083,Invoice Financing,376126.68,2024-03-27,0.0771,24,2026-03-17,UCC lien,1,online,760+,D
L001679,B01199,Equipment Loan,372661.74,2023-02-03,0.1054,18,2024-07-27,real estate,1,online,680-719,B
L001680,B01355,Term Loan,284802.47,2024-10-21,0.1473,18,2026-04-14,UCC lien,1,branch,580-639,B
L001681,B01355,Invoice Financing,359164.22,2024-08-07,0.136,48,2028-07-17,UCC lien,1,online,580-639,B
L001682,B00429,Invoice Financing,1200000.0,2023-12-01,0.0854,18,2025-05-24,real estate,0,branch,680-719,B
L001683,B00195,Invoice Financing,221502.28,2024-05-12,0.0658,18,2025-11-03,equipment,1,online,760+,C
L001684,B01049,Term Loan,69467.13,2024-09-08,0.0827,24,2026-08-29,equipment,1,partner,720-759,A
L001685,B00823,Term Loan,803949.35,2023-07-17,0.0828,36,2026-07-01,real estate,1,branch,720-759,C
L001686,B00284,Term Loan,167779.94,2024-12-11,0.1398,18,2026-06-04,equipment,1,online,580-639,B
L001687,B01410,Revolving Credit,123419.34,2024-09-08,0.0875,12,2025-09-03,equipment,1,online,680-719,B
L001688,B00171,Invoice Financing,156715.6,2024-10-09,0.1139,36,2027-09-24,UCC lien,1,partner,640-679,B
L001689,B00550,Invoice Financing,374547.01,2023-12-08,0.1061,12,2024-12-02,UCC lien,1,online,680-719,C
L001690,B00617,Equipment Loan,103444.39,2024-06-13,0.1032,24,2026-06-03,receivables,0,partner,640-679,B
L001691,B00052,Equipment Loan,374012.06,2023-01-02,0.086,36,2025-12-17,UCC lien,1,branch,680-719,B
L001692,B01466,Revolving Credit,203699.9,2024-10-18,0.1439,18,2026-04-11,equipment,1,branch,580-639,C
L001693,B00842,Term Loan,351542.46,2024-07-02,0.0856,12,2025-06-27,equipment,0,online,720-759,B
L001694,B00552,Revolving Credit,661118.75,2023-06-13,0.067,24,2025-06-02,unsecured,0,branch,760+,A
L001695,B00663,Term Loan,1200000.0,2023-01-06,0.0986,18,2024-06-29,real estate,1,partner,680-719,C
L001696,B01353,Equipment Loan,853368.33,2023-05-22,0.0725,18,2024-11-12,equipment,0,relationship_manager,720-759,C
L001697,B00092,Merchant Cash Advance,226500.41,2023-01-29,0.1164,24,2025-01-18,UCC lien,0,online,640-679,C
L001698,B00878,Revolving Credit,140235.24,2023-12-11,0.0889,24,2025-11-30,receivables,0,branch,680-719,B
L001699,B01090,Merchant Cash Advance,24485.39,2023-06-03,0.1433,18,2024-11-24,equipment,0,relationship_manager,580-639,C
L001700,B01285,Term Loan,46013.04,2023-02-18,0.1126,36,2026-02-02,UCC lien,1,branch,640-679,C
L001701,B00665,Revolving Credit,1200000.0,2024-06-14,0.1146,12,2025-06-09,UCC lien,1,branch,640-679,B
L001702,B00497,Term Loan,142573.64,2024-09-08,0.0749,24,2026-08-29,equipment,0,online,760+,A
L001703,B00918,Equipment Loan,185767.33,2023-02-18,0.077,24,2025-02-07,UCC lien,1,partner,760+,C
L001704,B00111,Revolving Credit,171167.79,2023-05-15,0.088,24,2025-05-04,receivables,1,online,680-719,B
L001705,B01096,Merchant Cash Advance,96656.15,2023-06-05,0.0883,24,2025-05-25,equipment,1,online,680-719,B
L001706,B00362,Term Loan,24809.91,2023-02-17,0.1151,24,2025-02-06,receivables,0,partner,640-679,D
L001707,B01151,Term Loan,548326.14,2023-07-18,0.0955,24,2025-07-07,receivables,1,partner,680-719,C
L001708,B00890,Revolving Credit,747419.25,2024-09-12,0.0559,24,2026-09-02,equipment,0,online,760+,B
L001709,B00397,Term Loan,136955.66,2023-04-07,0.0606,12,2024-04-01,real estate,0,online,760+,B
L001710,B01179,Equipment Loan,153994.02,2023-07-23,0.1335,18,2025-01-13,UCC lien,0,branch,580-639,B
L001711,B00866,Invoice Financing,699725.26,2024-05-13,0.1271,18,2025-11-04,real estate,1,online,640-679,A
L001712,B00116,Term Loan,144600.47,2024-06-11,0.1437,18,2025-12-03,receivables,1,online,580-639,B
L001713,B01191,Term Loan,278933.65,2023-03-08,0.0728,24,2025-02-25,unsecured,0,online,760+,A
L001714,B00248,Term Loan,818810.76,2024-02-25,0.0712,12,2025-02-19,UCC lien,1,partner,760+,A
L001715,B00902,Term Loan,413462.46,2024-01-29,0.0881,24,2026-01-18,receivables,1,online,680-719,A
L001716,B00569,Term Loan,621572.72,2024-05-29,0.0869,12,2025-05-24,equipment,1,online,680-719,B
L001717,B01319,Term Loan,75978.12,2023-04-14,0.1072,36,2026-03-29,equipment,0,partner,680-719,B
L001718,B00529,Term Loan,1200000.0,2024-06-03,0.089,24,2026-05-24,equipment,0,online,720-759,C
L001719,B00202,Merchant Cash Advance,71294.89,2023-10-06,0.1219,12,2024-09-30,receivables,1,branch,640-679,B
L001720,B01425,Merchant Cash Advance,332569.83,2023-04-16,0.1161,18,2024-10-07,UCC lien,1,branch,640-679,C
L001721,B01409,Revolving Credit,99591.87,2023-05-29,0.0858,24,2025-05-18,equipment,1,partner,680-719,B
L001722,B00379,Invoice Financing,154874.48,2023-01-16,0.0791,24,2025-01-05,receivables,1,partner,760+,C
L001723,B00201,Term Loan,802383.41,2023-06-13,0.1179,36,2026-05-28,equipment,0,branch,640-679,B
L001724,B00828,Revolving Credit,65379.31,2024-04-26,0.0961,24,2026-04-16,UCC lien,1,online,680-719,B
L001725,B00502,Equipment Loan,58151.78,2024-06-23,0.1054,24,2026-06-13,equipment,1,branch,680-719,B
L001726,B00004,Invoice Financing,129086.45,2023-06-03,0.1248,48,2027-05-13,UCC lien,0,online,640-679,C
L001727,B00425,Invoice Financing,288046.59,2024-01-01,0.1045,36,2026-12-16,equipment,0,partner,680-719,C
L001728,B00628,Term Loan,23498.67,2024-05-29,0.0714,18,2025-11-20,equipment,0,branch,720-759,C
L001729,B01142,Term Loan,69721.65,2024-01-18,0.0723,24,2026-01-07,equipment,1,branch,720-759,B
L001730,B01212,Term Loan,356387.35,2024-12-21,0.1005,24,2026-12-11,UCC lien,1,partner,680-719,B
L001731,B00886,Equipment Loan,71542.5,2023-12-05,0.1057,24,2025-11-24,UCC lien,1,online,680-719,C
L001732,B00284,Term Loan,42427.66,2024-05-26,0.144,24,2026-05-16,UCC lien,1,partner,580-639,C
L001733,B00807,Revolving Credit,120265.83,2024-09-02,0.0558,24,2026-08-23,equipment,1,partner,760+,B
L001734,B00307,Term Loan,42424.87,2024-01-27,0.0878,36,2027-01-11,receivables,1,partner,680-719,B
L001735,B00052,Term Loan,88324.48,2023-02-24,0.0996,24,2025-02-13,equipment,1,online,680-719,A
L001736,B01000,Revolving Credit,1200000.0,2023-01-04,0.1078,36,2025-12-19,equipment,1,partner,640-679,B
L001737,B00380,Equipment Loan,37176.16,2024-09-10,0.1427,24,2026-08-31,equipment,0,partner,580-639,B
L001738,B00995,Term Loan,616990.3,2024-07-07,0.076,36,2027-06-22,receivables,1,partner,720-759,B
L001739,B01267,Revolving Credit,1200000.0,2023-03-20,0.1139,48,2027-02-27,real estate,1,branch,640-679,C
L001740,B01253,Term Loan,119901.75,2023-06-06,0.1529,18,2024-11-27,real estate,1,relationship_manager,580-639,C
L001741,B00705,Invoice Financing,82111.97,2024-10-19,0.0638,24,2026-10-09,equipment,0,partner,760+,B
L001742,B01321,Term Loan,79331.78,2024-04-23,0.0831,24,2026-04-13,UCC lien,1,relationship_manager,720-759,C
L001743,B00033,Term Loan,638300.29,2024-11-23,0.0721,36,2027-11-08,receivables,1,relationship_manager,760+,D
L001744,B00320,Term Loan,21349.59,2024-04-25,0.0743,24,2026-04-15,real estate,1,branch,720-759,B
L001745,B01208,Term Loan,123407.37,2023-01-28,0.1147,18,2024-07-21,receivables,1,partner,640-679,B
L001746,B00141,Term Loan,1200000.0,2023-11-07,0.1531,24,2025-10-27,receivables,0,online,580-639,B
L001747,B00531,Equipment Loan,389132.96,2023-05-27,0.0707,18,2024-11-17,receivables,1,online,720-759,A
L001748,B00223,Invoice Financing,1200000.0,2023-08-10,0.0712,18,2025-01-31,equipment,1,online,720-759,C
L001749,B01440,Revolving Credit,144620.46,2024-11-24,0.124,18,2026-05-18,real estate,1,branch,640-679,A
L001750,B00181,Term Loan,147105.13,2023-03-07,0.0761,48,2027-02-14,real estate,1,branch,720-759,C
L001751,B00512,Invoice Financing,212416.15,2024-06-28,0.1068,18,2025-12-20,UCC lien,0,partner,680-719,C
L001752,B00701,Revolving Credit,57755.12,2024-07-16,0.1195,18,2026-01-07,equipment,1,online,640-679,B
L001753,B00637,Equipment Loan,184961.88,2023-09-13,0.1459,18,2025-03-06,equipment,1,branch,580-639,C
L001754,B00495,Equipment Loan,164545.52,2024-07-04,0.1326,18,2025-12-26,equipment,1,partner,580-639,C
L001755,B01230,Term Loan,55734.69,2024-12-03,0.1379,24,2026-11-23,real estate,1,relationship_manager,580-639,B
L001756,B01380,Revolving Credit,365324.48,2024-02-27,0.0913,24,2026-02-16,UCC lien,1,online,720-759,C
L001757,B01149,Term Loan,123527.36,2024-05-14,0.1051,18,2025-11-05,UCC lien,1,online,680-719,B
L001758,B00263,Revolving Credit,59033.28,2023-04-28,0.0717,24,2025-04-17,equipment,0,partner,720-759,B
L001759,B00300,Term Loan,1200000.0,2023-09-21,0.1274,18,2025-03-14,receivables,1,partner,640-679,C
L001760,B00881,Revolving Credit,670010.7,2023-07-25,0.1193,18,2025-01-15,UCC lien,0,online,640-679,A
L001761,B00839,Revolving Credit,124402.52,2023-05-15,0.0984,36,2026-04-29,receivables,1,branch,680-719,C
L001762,B01206,Term Loan,312202.97,2023-10-28,0.1426,24,2025-10-17,equipment,1,online,580-639,B
L001763,B01051,Term Loan,1200000.0,2024-06-22,0.0576,18,2025-12-14,receivables,1,partner,760+,B
L001764,B00124,Term Loan,78500.67,2023-02-06,0.127,24,2025-01-26,receivables,1,partner,640-679,B
L001765,B01094,Term Loan,353614.57,2024-04-26,0.1173,24,2026-04-16,receivables,0,partner,640-679,C
L001766,B01480,Term Loan,135813.57,2023-12-06,0.1127,18,2025-05-29,equipment,1,partner,640-679,A
L001767,B00791,Merchant Cash Advance,44812.89,2023-07-12,0.1068,18,2025-01-02,equipment,0,online,680-719,B
L001768,B01159,Term Loan,132011.18,2023-01-08,0.0796,24,2024-12-28,receivables,0,online,720-759,B
L001769,B00684,Term Loan,159346.71,2023-04-09,0.1326,24,2025-03-29,receivables,1,relationship_manager,580-639,B
L001770,B00956,Invoice Financing,177334.49,2024-03-07,0.0794,18,2025-08-29,real estate,1,online,720-759,B
L001771,B00931,Invoice Financing,162667.67,2024-01-21,0.0866,18,2025-07-14,equipment,0,relationship_manager,680-719,B
L001772,B00769,Equipment Loan,752676.37,2023-02-22,0.1072,24,2025-02-11,UCC lien,1,online,680-719,A
L001773,B00760,Equipment Loan,292865.66,2024-12-11,0.1515,24,2026-12-01,real estate,1,online,580-639,B
L001774,B00916,Equipment Loan,61909.58,2024-08-14,0.0846,18,2026-02-05,unsecured,1,online,720-759,C
L001775,B00073,Invoice Financing,183567.3,2023-01-14,0.0846,48,2026-12-24,equipment,0,online,720-759,A
L001776,B00008,Term Loan,46420.56,2023-06-01,0.1252,18,2024-11-22,receivables,1,relationship_manager,640-679,C
L001777,B00346,Term Loan,389265.38,2024-04-09,0.1462,36,2027-03-25,equipment,1,branch,580-639,A
L001778,B00726,Equipment Loan,21231.11,2024-06-13,0.0862,24,2026-06-03,equipment,0,relationship_manager,680-719,C
L001779,B00496,Equipment Loan,463262.37,2024-02-02,0.0768,18,2025-07-26,UCC lien,0,online,760+,C
L001780,B00920,Term Loan,190391.69,2023-05-05,0.0799,12,2024-04-29,real estate,1,branch,720-759,C
L001781,B00086,Revolving Credit,58951.81,2023-09-21,0.086,12,2024-09-15,UCC lien,1,partner,680-719,B
L001782,B00322,Merchant Cash Advance,105377.21,2023-01-02,0.104,18,2024-06-25,equipment,1,branch,680-719,B
L001783,B00034,Revolving Credit,181075.92,2023-12-25,0.0963,24,2025-12-14,UCC lien,0,branch,680-719,A
