review_id,business_id,review_month,review_type,review_action,internal_watchlist_flag_after_review,review_reason,notes_available_flag
CR0004302,B01001,2025-12,automated,watchlist_add,1,collection_delay,1
CR0004303,B01004,2024-03,risk_team,watchlist_add,1,cash_flow_change,1
CR0004304,B01004,2024-09,automated,limit_decrease,1,collection_delay,0
CR0004305,B01004,2024-12,relationship_manager,limit_increase,0,industry_conditions,0
CR0004306,B01004,2025-06,automated,watchlist_add,1,repayment_behavior,1
CR0004307,B01004,2025-09,automated,manual_review,1,collection_delay,0
CR0004308,B01004,2025-12,relationship_manager,no_change,0,cash_flow_change,1
CR0004309,B01006,2024-03,automated,limit_decrease,1,collection_delay,0
CR0004310,B01006,2024-06,automated,watchlist_add,1,industry_conditions,1
CR0004311,B01006,2024-09,relationship_manager,watchlist_add,1,industry_conditions,0
CR0004312,B01006,2024-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0004313,B01006,2025-03,automated,watchlist_add,1,collection_delay,1
CR0004314,B01006,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0004315,B01006,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004316,B01009,2024-03,relationship_manager,manual_review,1,collection_delay,0
CR0004317,B01009,2024-06,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004318,B01009,2024-09,automated,manual_review,1,cash_flow_change,1
CR0004319,B01009,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0004320,B01009,2025-03,automated,limit_decrease,1,collection_delay,0
CR0004321,B01009,2025-06,automated,watchlist_add,1,repayment_behavior,0
CR0004322,B01009,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0004323,B01009,2025-12,relationship_manager,limit_decrease,1,portfolio_review,1
CR0004324,B01014,2024-03,automated,limit_decrease,1,collection_delay,1
CR0004325,B01014,2024-06,automated,watchlist_add,1,industry_conditions,1
CR0004326,B01014,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004327,B01014,2024-12,automated,limit_decrease,1,industry_conditions,0
CR0004328,B01014,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004329,B01014,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0004330,B01014,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0004331,B01014,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0004332,B01022,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0004333,B01022,2024-06,risk_team,watchlist_add,1,repayment_behavior,1
CR0004334,B01022,2024-09,risk_team,watchlist_add,1,repayment_behavior,1
CR0004335,B01022,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004336,B01022,2025-03,automated,limit_decrease,1,collection_delay,1
CR0004337,B01022,2025-06,automated,manual_review,1,cash_flow_change,0
CR0004338,B01022,2025-12,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004339,B01044,2024-03,relationship_manager,manual_review,1,industry_conditions,0
CR0004340,B01044,2024-09,automated,limit_decrease,1,repayment_behavior,1
CR0004341,B01044,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004342,B01044,2025-03,relationship_manager,no_change,0,repayment_behavior,0
CR0004343,B01044,2025-06,relationship_manager,watchlist_add,1,industry_conditions,0
CR0004344,B01044,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0004345,B01044,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0004346,B01065,2024-03,automated,no_change,0,repayment_behavior,0
CR0004347,B01065,2024-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004348,B01065,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004349,B01065,2024-12,relationship_manager,manual_review,1,collection_delay,1
CR0004350,B01065,2025-03,relationship_manager,manual_review,1,repayment_behavior,0
CR0004351,B01065,2025-06,automated,limit_decrease,1,cash_flow_change,0
CR0004352,B01065,2025-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004353,B01065,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0004354,B01073,2024-03,risk_team,watchlist_add,1,industry_conditions,0
CR0004355,B01073,2024-09,automated,watchlist_add,1,collection_delay,0
CR0004356,B01073,2025-06,relationship_manager,no_change,0,cash_flow_change,0
CR0004357,B01073,2025-09,automated,limit_decrease,1,cash_flow_change,0
CR0004358,B01076,2024-03,automated,no_change,0,portfolio_review,0
CR0004359,B01076,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0004360,B01076,2024-09,automated,limit_decrease,1,industry_conditions,0
CR0004361,B01076,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004362,B01076,2025-03,automated,watchlist_add,1,repayment_behavior,0
CR0004363,B01076,2025-06,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004364,B01076,2025-09,automated,watchlist_add,1,cash_flow_change,0
CR0004365,B01076,2025-12,automated,limit_decrease,1,cash_flow_change,0
CR0004366,B01087,2024-03,automated,manual_review,1,cash_flow_change,1
CR0004367,B01087,2024-06,automated,watchlist_add,1,collection_delay,1
CR0004368,B01087,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0004369,B01087,2025-03,risk_team,watchlist_add,1,industry_conditions,0
CR0004370,B01087,2025-09,automated,manual_review,1,collection_delay,0
CR0004371,B01087,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004372,B01102,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0004373,B01102,2024-06,relationship_manager,manual_review,1,repayment_behavior,1
CR0004374,B01102,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004375,B01102,2024-12,automated,watchlist_add,1,collection_delay,0
CR0004376,B01102,2025-06,automated,limit_decrease,1,collection_delay,1
CR0004377,B01102,2025-09,automated,watchlist_add,1,collection_delay,1
CR0004378,B01102,2025-12,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004379,B01103,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0004380,B01103,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0004381,B01103,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0004382,B01103,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0004383,B01103,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004384,B01103,2025-12,relationship_manager,watchlist_add,1,collection_delay,0
CR0004385,B01109,2024-03,automated,limit_decrease,1,repayment_behavior,1
CR0004386,B01109,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0004387,B01109,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0004388,B01109,2024-12,risk_team,manual_review,1,cash_flow_change,0
CR0004389,B01109,2025-03,automated,watchlist_add,1,customer_request,1
CR0004390,B01109,2025-06,relationship_manager,limit_decrease,1,collection_delay,1
CR0004391,B01109,2025-09,automated,limit_decrease,1,collection_delay,0
CR0004392,B01109,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004393,B01118,2024-03,relationship_manager,limit_decrease,1,collection_delay,0
CR0004394,B01118,2024-06,automated,limit_decrease,1,collection_delay,1
CR0004395,B01118,2024-12,relationship_manager,watchlist_add,1,portfolio_review,1
CR0004396,B01118,2025-03,automated,manual_review,1,collection_delay,0
CR0004397,B01118,2025-06,automated,limit_decrease,1,collection_delay,0
CR0004398,B01118,2025-09,relationship_manager,limit_decrease,1,collection_delay,0
CR0004399,B01118,2025-12,relationship_manager,manual_review,1,repayment_behavior,0
CR0004400,B01131,2024-03,risk_team,manual_review,1,collection_delay,0
CR0004401,B01131,2024-09,risk_team,no_change,0,portfolio_review,0
CR0004402,B01131,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004403,B01131,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0004404,B01131,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004405,B01131,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0004406,B01131,2025-12,automated,limit_decrease,1,repayment_behavior,1
CR0004407,B01134,2024-03,automated,watchlist_add,1,industry_conditions,0
CR0004408,B01134,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0004409,B01134,2024-09,relationship_manager,limit_decrease,1,collection_delay,0
CR0004410,B01134,2024-12,automated,watchlist_add,1,collection_delay,1
CR0004411,B01134,2025-03,automated,watchlist_add,1,repayment_behavior,0
CR0004412,B01134,2025-06,automated,limit_decrease,1,repayment_behavior,1
CR0004413,B01134,2025-09,automated,manual_review,1,repayment_behavior,0
CR0004414,B01134,2025-12,relationship_manager,limit_decrease,1,portfolio_review,1
CR0004415,B01146,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0004416,B01146,2024-06,relationship_manager,no_change,0,repayment_behavior,1
CR0004417,B01146,2024-12,automated,watchlist_add,1,cash_flow_change,1
CR0004418,B01146,2025-03,automated,watchlist_add,1,repayment_behavior,1
CR0004419,B01146,2025-06,relationship_manager,no_change,0,repayment_behavior,1
CR0004420,B01146,2025-09,automated,watchlist_add,1,cash_flow_change,1
CR0004421,B01146,2025-12,automated,limit_decrease,1,portfolio_review,0
CR0004422,B01152,2024-03,automated,watchlist_add,1,collection_delay,1
CR0004423,B01152,2024-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004424,B01152,2024-09,relationship_manager,watchlist_add,1,industry_conditions,1
CR0004425,B01152,2024-12,automated,watchlist_add,1,industry_conditions,0
CR0004426,B01152,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0004427,B01152,2025-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0004428,B01152,2025-12,relationship_manager,no_change,0,industry_conditions,1
CR0004429,B01156,2024-03,relationship_manager,manual_review,1,cash_flow_change,0
CR0004430,B01156,2024-06,automated,manual_review,1,cash_flow_change,1
CR0004431,B01156,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0004432,B01156,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004433,B01156,2025-03,automated,manual_review,1,cash_flow_change,1
CR0004434,B01156,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0004435,B01156,2025-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0004436,B01162,2024-03,risk_team,manual_review,1,repayment_behavior,1
CR0004437,B01162,2024-06,risk_team,limit_decrease,1,collection_delay,0
CR0004438,B01162,2024-09,relationship_manager,limit_decrease,1,collection_delay,0
CR0004439,B01162,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0004440,B01162,2025-03,relationship_manager,manual_review,1,collection_delay,1
CR0004441,B01162,2025-06,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004442,B01162,2025-09,risk_team,watchlist_add,1,collection_delay,1
CR0004443,B01174,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0004444,B01174,2024-06,automated,watchlist_add,1,industry_conditions,1
CR0004445,B01174,2024-09,automated,manual_review,1,collection_delay,1
CR0004446,B01174,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004447,B01174,2025-03,automated,watchlist_add,1,industry_conditions,0
CR0004448,B01174,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0004449,B01174,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0004450,B01174,2025-12,automated,watchlist_remove,0,repayment_behavior,0
CR0004451,B01179,2024-03,automated,limit_decrease,1,cash_flow_change,1
CR0004452,B01179,2024-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0004453,B01179,2024-09,automated,limit_decrease,1,collection_delay,1
CR0004454,B01179,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004455,B01179,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0004456,B01179,2025-12,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004457,B01209,2024-03,automated,no_change,0,collection_delay,1
CR0004458,B01209,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0004459,B01209,2024-09,automated,watchlist_add,1,collection_delay,0
CR0004460,B01209,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004461,B01209,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0004462,B01209,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0004463,B01211,2024-03,relationship_manager,manual_review,1,portfolio_review,0
CR0004464,B01211,2024-06,relationship_manager,limit_decrease,1,industry_conditions,1
CR0004465,B01328,2024-12,automated,watchlist_add,1,collection_delay,0
CR0004466,B01328,2025-03,automated,manual_review,1,cash_flow_change,0
CR0004467,B01328,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004468,B01328,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0004469,B01328,2025-12,relationship_manager,watchlist_add,1,collection_delay,1
CR0004470,B01336,2024-03,relationship_manager,watchlist_add,1,collection_delay,1
CR0004471,B01336,2024-06,risk_team,watchlist_add,1,collection_delay,0
CR0004472,B01336,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0004473,B01336,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004474,B01336,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004475,B01336,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004476,B01356,2025-03,automated,watchlist_add,1,industry_conditions,0
CR0004477,B01356,2025-06,automated,watchlist_add,1,collection_delay,0
CR0004478,B01356,2025-09,relationship_manager,manual_review,1,cash_flow_change,0
CR0004479,B01356,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0004480,B01358,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0004481,B01358,2024-09,automated,limit_decrease,1,repayment_behavior,0
CR0004482,B01358,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0004483,B01358,2025-09,automated,limit_decrease,1,industry_conditions,0
CR0004484,B01358,2025-12,relationship_manager,watchlist_add,1,collection_delay,1
CR0004485,B01369,2024-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004486,B01369,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0004487,B01369,2024-09,risk_team,limit_decrease,1,cash_flow_change,1
CR0004488,B01369,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004489,B01369,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0004490,B01369,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004491,B01369,2025-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004492,B01384,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0004493,B01384,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0004494,B01384,2024-09,automated,limit_decrease,1,collection_delay,0
CR0004495,B01384,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0004496,B01384,2025-06,relationship_manager,watchlist_add,1,industry_conditions,0
CR0004497,B01384,2025-09,automated,manual_review,1,repayment_behavior,1
CR0004498,B01429,2024-03,automated,no_change,0,industry_conditions,0
CR0004499,B01429,2024-09,risk_team,watchlist_add,1,repayment_behavior,1
CR0004500,B01429,2024-12,relationship_manager,no_change,0,cash_flow_change,0
CR0004501,B01429,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004502,B01429,2025-06,automated,limit_decrease,1,cash_flow_change,0
CR0004503,B01429,2025-09,risk_team,limit_decrease,1,repayment_behavior,1
CR0004504,B01433,2024-06,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004505,B01433,2024-12,risk_team,manual_review,1,repayment_behavior,1
CR0004506,B01433,2025-03,relationship_manager,limit_decrease,1,portfolio_review,0
CR0004507,B01433,2025-06,automated,watchlist_add,1,repayment_behavior,0
CR0004508,B01433,2025-09,risk_team,watchlist_add,1,portfolio_review,1
CR0004509,B01433,2025-12,automated,no_change,0,collection_delay,0
CR0004510,B01454,2024-03,risk_team,watchlist_add,1,cash_flow_change,1
CR0004511,B01454,2024-06,automated,watchlist_add,1,cash_flow_change,1
CR0004512,B01454,2024-09,automated,manual_review,1,collection_delay,0
CR0004513,B01454,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004514,B01454,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004515,B01454,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004516,B01454,2025-09,risk_team,watchlist_add,1,collection_delay,1
CR0004517,B01454,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0004518,B01457,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0004519,B01457,2024-06,automated,manual_review,1,repayment_behavior,0
CR0004520,B01457,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0004521,B01457,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004522,B01457,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004523,B01457,2025-06,automated,manual_review,1,cash_flow_change,0
CR0004524,B01457,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004525,B01457,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0004526,B01458,2024-03,automated,limit_decrease,1,collection_delay,0
CR0004527,B01458,2024-06,automated,watchlist_add,1,collection_delay,1
CR0004528,B01458,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0004529,B01458,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
